Employer,Title,City,Job ID,Time Posted,Job Board,Lat,Lng,CityCount
Pachyderm Inc.,Product Designer,San Francisco CA,2495367535,2021-03-31,LinkedIn.com,37.7790262,-122.419906,40
PwC,Job Posting Title PwC Digital Products - UX Designer - Sr. Associate,San Francisco CA,2486299919,2021-04-15,LinkedIn.com,37.7790262,-122.419906,40
Tile,Sr. UX Designer - Subscription & Ecommerce (Remote),San Mateo CA,2457860645,2021-04-11,LinkedIn.com,37.496904,-122.3330573,4
Gap Inc.,UX Designer – Native Mobile Apps,San Francisco CA,2465735792,2021-03-25,LinkedIn.com,37.7790262,-122.419906,40
GoPro,Product Designer (UX) - Contract,San Mateo CA,2482422990,2021-03-22,LinkedIn.com,37.496904,-122.3330573,4
The RealReal,"Lead UX Designer, Sellers",San Francisco CA,2482887394,2021-04-10,LinkedIn.com,37.7790262,-122.419906,40
OneLogin,Lead UX Designer,San Francisco CA,2405724630,2021-04-13,LinkedIn.com,37.7790262,-122.419906,40
Creative Circle,UX/UI Designer (Web),San Francisco CA,2469586485,2021-03-30,LinkedIn.com,37.7790262,-122.419906,40
Agoda,"UX Designer – Enterprise Tool Products (Bangkok-based, Relocation Provided)",San Francisco CA,2425246129,2021-03-26,LinkedIn.com,37.7790262,-122.419906,40
inSync Staffing,UX Designer - Senior,San Francisco CA,2478117298,2021-03-26,LinkedIn.com,37.7790262,-122.419906,40
For Goodness Sake / OMGyes.com,Visual / UI Designer,Berkeley CA,2473629161,2021-04-01,LinkedIn.com,37.8708393,-122.2728639,3
ettain group,UX Designer,Columbus Ohio,2509664848,2021-04-18,LinkedIn.com,39.9622601,-83.0007065,2
CoverMyMeds,User Experience Designer,Columbus OH,2505518247,2021-04-15,LinkedIn.com,39.9622601,-83.0007065,19
Victoria's Secret,UX Designer,Reynoldsburg OH,2416379835,2021-04-12,LinkedIn.com,39.9547861,-82.8121191,1
JPMorgan Chase & Co.,User Experience Designer,Columbus OH,2489872331,2021-03-24,LinkedIn.com,39.9622601,-83.0007065,19
IBM,Garage UX Designer,Columbus OH,2476252923,2021-04-12,LinkedIn.com,39.9622601,-83.0007065,19
ASGN Incorporated,User Experience Designer,Columbus OH,2486260483,2021-04-14,LinkedIn.com,39.9622601,-83.0007065,19
Tandem,User Experience Designer,Columbus Ohio,2476288908,2021-04-12,LinkedIn.com,39.9622601,-83.0007065,2
AWH,UI/UX Designer,Dublin OH,2481722102,2021-03-30,LinkedIn.com,40.0992294,-83.1140771,3
Big Lots Stores,"Manager, User Experience (UX/UI) Designer - 21001779",Westerville OH,2410441868,2021-04-08,LinkedIn.com,40.126139,-82.9295287,2
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Columbus OH,2502743011,2021-04-14,LinkedIn.com,39.9622601,-83.0007065,19
Toptal,"UX Designer – Remote, Full-time",Columbus OH,2507432213,2021-04-17,LinkedIn.com,39.9622601,-83.0007065,19
Blackbaud,User Experience Designer,Columbus OH,2475424864,2021-03-24,LinkedIn.com,39.9622601,-83.0007065,19
Creative Circle,UX Designer,Columbus OH,2489820290,2021-03-23,LinkedIn.com,39.9622601,-83.0007065,19
VMware,"Senior UX Designer, Digital User Experience - Opportunity for Working Remotely",Columbus OH,2479941005,2021-04-07,LinkedIn.com,39.9622601,-83.0007065,19
Discover Financial Services,Senior UI/UX Designer,New Albany OH,2501803408,2021-04-13,LinkedIn.com,40.0811745,-82.8087864,1
PwC,PwC Digital Products - UX Designer - Sr. Associate,Columbus OH,2424232374,2021-03-25,LinkedIn.com,39.9622601,-83.0007065,19
"Dedicated Tech Services, Inc.",UX Interaction Designer,Dublin OH,2506640617,2021-04-16,LinkedIn.com,40.0992294,-83.1140771,3
Dice,UX Interaction Designer,Columbus OH,2505958402,2021-04-16,LinkedIn.com,39.9622601,-83.0007065,19
KSM Consulting,Senior UX Designer,Columbus OH,2492509782,2021-04-06,LinkedIn.com,39.9622601,-83.0007065,19
ProTon Career Accelerator ,Software User Experience Lead Designer,Columbus OH,2506599409,2021-04-14,LinkedIn.com,39.9622601,-83.0007065,19
JPMorgan Chase & Co.,User Interface Designer Sr Associate,Westerville OH,2489823134,2021-03-23,LinkedIn.com,40.126139,-82.9295287,2
Blackbaud,Senior UX Designer,Columbus OH,2496996479,2021-04-09,LinkedIn.com,39.9622601,-83.0007065,19
Creative Circle,UX/UI Designer,Columbus OH,2482825129,2021-04-09,LinkedIn.com,39.9622601,-83.0007065,19
AWH,UI/UX Designer,Dublin OH,2509301259,2021-04-15,LinkedIn.com,40.0992294,-83.1140771,3
Nationwide,Innovation  UX Design Lead,Columbus OH,2465289736,2021-04-15,LinkedIn.com,39.9622601,-83.0007065,19
Accenture,User Centered Designer,Columbus OH,2463950197,2021-04-16,LinkedIn.com,39.9622601,-83.0007065,19
Neudesic,UX Developer ,Columbus OH,2434219136,2021-04-05,LinkedIn.com,39.9622601,-83.0007065,19
NetJets,Senior UX Strategist/Consultant,Columbus OH,2454104444,2021-04-09,LinkedIn.com,39.9622601,-83.0007065,19
American Express,UX Designer,Atlanta GA,2509478998,2021-04-18,LinkedIn.com,33.7849591,-84.442163,24
Microsoft,UX Designer,Atlanta GA,2482201549,2021-04-14,LinkedIn.com,33.7849591,-84.442163,24
Tesla,Staff UX Designer,Lathrop CA,2488382041,2021-04-16,LinkedIn.com,37.8227046,-121.27661,1
Bullhorn,UX Designer,Remote OR,2485161488,2021-04-16,LinkedIn.com,43.0059455,-123.8925908,2
Crocs,User Experience (UX) Designer,Broomfield CO,2482284296,2021-04-15,LinkedIn.com,39.9203827,-105.0691464,3
SOPHiA GENETICS,UX Designer,Boston MA,2479784902,2021-04-14,LinkedIn.com,42.3602534,-71.0582912,21
Liquid Web,UI/UX Designer,Remote OR,2506899751,2021-04-16,LinkedIn.com,43.0059455,-123.8925908,2
Oracle,User Experience Designer,Reston VA,2504377009,2021-04-15,LinkedIn.com,38.955696,-77.34188283719988,1
Adobe,"Digital Strategist, UX Designer",Washington DC,2455968227,2021-04-18,LinkedIn.com,38.8949924,-77.0365581,2
Columbia Sportswear Company,UX Designer,Beaverton OR,2479094657,2021-04-07,LinkedIn.com,45.4871723,-122.80378,5
Visa,Staff UX Designer,Bellevue WA,2488324125,2021-04-16,LinkedIn.com,47.6144219,-122.1923372,8
RemoteHub,UI/UX Designer,Denver CO,2508972697,2021-04-18,LinkedIn.com,39.7348381,-104.9653271,14
Oliver Parks,User Experience Designer,New York United States,2496206137,2021-04-16,LinkedIn.com,40.7127281,-74.0060152,2
Virgin Pulse,UX Designer (Entry to Mid-Level),United States,2507489167,2021-03-23,LinkedIn.com,39.7837304,-100.4458825,5
Philips,User Experience Designer,Cambridge MA,2483630338,2021-04-15,LinkedIn.com,42.3750997,-71.1056157,4
AI Fund,UI/UX Researcher & Designer,United States,2486224489,2021-04-13,LinkedIn.com,39.7837304,-100.4458825,5
Visa,Staff UX Designer,Austin TX,2489833121,2021-04-17,LinkedIn.com,30.2711286,-97.7436995,22
Roche,UI/UX Designer,Tucson AZ,2431539716,2021-04-01,LinkedIn.com,32.2228765,-110.9748477,9
TripLog,UI/UX Designer  Web/App,Greater Seattle,2482231294,2021-04-14,LinkedIn.com,47.521553600000004,-122.37639223090079,3
FIS,UX Designer,Birmingham AL,2483681450,2021-04-16,LinkedIn.com,33.570499,-86.765783,1
TVU Networks,UX Designer,United States,2487407136,2021-04-15,LinkedIn.com,39.7837304,-100.4458825,5
Mozilla,UX Designer,Denver NC,2496559168,2021-04-09,LinkedIn.com,35.5312452,-81.0297994,1
Jobot,UX Designer,Salt Lake City UT,2503985620,2021-04-13,LinkedIn.com,40.7596198,-111.8867975,1
Dice,UX Designer,New York NY,2476393353,2021-03-25,LinkedIn.com,40.7127281,-74.0060152,98
BRMi,UX Designer,Silver Spring MD,2505896546,2021-04-16,LinkedIn.com,39.008641100000006,-77.02063116905664,1
NielsenIQ,UX Designer,Chicago IL,2454550976,2021-04-17,LinkedIn.com,41.8755616,-87.6244212,32
Zuum Transportation,UI/UX Designer,Irvine CA,2506009460,2021-04-16,LinkedIn.com,33.6856969,-117.8259819,5
Mozilla,UX Designer,Pennsylvania United States,2496553767,2021-04-09,LinkedIn.com,40.9699889,-77.7278831,1
Smartsheet,UX Designer,Bellevue WA,2475192252,2021-04-03,LinkedIn.com,47.6144219,-122.1923372,8
Smartsheet,UX Designer,Bellevue WA,2457163795,2021-03-19,LinkedIn.com,47.6144219,-122.1923372,8
"OSI Engineering, Inc.",UX Designer,Greater Seattle,2452512213,2021-04-16,LinkedIn.com,47.521553600000004,-122.37639223090079,3
Micasa Global,UX Designer,Nashville TN,2501868306,2021-04-13,LinkedIn.com,36.1622296,-86.7743531,26
Mutually Human,UX/UI Designer,Grand Rapids MI,2504000126,2021-04-14,LinkedIn.com,42.9632405,-85.6678639,1
WunderLand Group,UX Designer,New York NY,2473478586,2021-04-09,LinkedIn.com,40.7127281,-74.0060152,98
Creative Circle,UX Designer,Cincinnati OH,2483603309,2021-04-15,LinkedIn.com,39.1014537,-84.5124602,1
TEKsystems,UX Designer,Whitehouse Station NJ,2482280923,2021-04-15,LinkedIn.com,40.61538,-74.7704409,1
Schneider Electric,UX Designer,Andover MA,2405228338,2021-04-15,LinkedIn.com,45.2332985,-93.2913405,1
Aerion Supersonic,UI/UX Designer,Melbourne FL,2332230516,2021-04-16,LinkedIn.com,28.106471,-80.6371513,1
Prime Team Partners,UX Designer,Seattle WA,2485571901,2021-04-13,LinkedIn.com,47.6038321,-122.3300624,18
Mozilla,UX Designer,Maryland United States,2496556307,2021-04-09,LinkedIn.com,39.5162234,-76.9382069,1
Tekberry,User Experience Designer 3,Redwood City CA,2489093793,2021-04-04,LinkedIn.com,37.4863239,-122.232523,6
IZEA,Product Designer,Charlotte NC,2467992549,2021-03-19,LinkedIn.com,35.2272086,-80.8430827,2
Horizontal Talent,UX Designer,Washington DC,2478348802,2021-03-31,LinkedIn.com,38.8949924,-77.0365581,2
Experfy,UI/UX Designer / Developer,New York United States,2475754515,2021-03-25,LinkedIn.com,40.7127281,-74.0060152,2
Powerley,UX Designer,Royal Oak MI,2479113291,2021-03-27,LinkedIn.com,42.4894801,-83.1446485,2
IBM,Garage UX Designer,Fort Worth TX,2476254669,2021-04-12,LinkedIn.com,32.753177,-97.3327459,7
Photon,User Experience Designer,Irving TX,2482825351,2021-04-15,LinkedIn.com,32.8295183,-96.9442177,11
Agency Habitat,UI/UX Designer,Fort Worth TX,2496816530,2021-04-09,LinkedIn.com,32.753177,-97.3327459,7
RumbleOn,UI/UX Designer,Irving TX,2474055808,2021-03-20,LinkedIn.com,32.8295183,-96.9442177,11
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Fort Worth TX,2502743019,2021-04-14,LinkedIn.com,32.753177,-97.3327459,7
Toptal,"UX Designer – Remote, Full-time",Fort Worth TX,2507430603,2021-04-17,LinkedIn.com,32.753177,-97.3327459,7
Microsoft,Senior UX Designer - Customer Experience & Success (CE&S),Irving TX,2486211997,2021-04-13,LinkedIn.com,32.8295183,-96.9442177,11
Infinity Consulting Solutions,UX Designer - 21-01789,Flower Mound TX,2483678027,2021-04-01,LinkedIn.com,33.0283854,-97.0867203,2
Creative Circle,User Experience Designer,Dallas-Fort Worth,2470570789,2021-03-30,LinkedIn.com,32.760525,-97.234797,8
CVS Health, Lead UX Designer,Irving TX,2500486978,2021-04-12,LinkedIn.com,32.8295183,-96.9442177,11
Epsilon,Senior UX Designer,Irving TX,2481312206,2021-03-29,LinkedIn.com,32.8295183,-96.9442177,11
SiriusXM,"Senior UX Designer, Automotive Programs",Irving TX,2504019588,2021-04-14,LinkedIn.com,32.8295183,-96.9442177,11
"RuffleButts, Inc.",UX/UI Designer,Grapevine TX,2494099599,2021-04-08,LinkedIn.com,32.9337381,-97.0788754,2
STEMuli,Senior User Experience Designer,Dallas-Fort Worth,2493807106,2021-04-07,LinkedIn.com,32.760525,-97.234797,8
Ntelicor,UI Designer,Dallas-Fort Worth,2500760631,2021-04-12,LinkedIn.com,32.760525,-97.234797,8
Dynamic Computing Services,Sr. UX / UI Web Designer,Dallas-Fort Worth,2464549516,2021-03-24,LinkedIn.com,32.760525,-97.234797,8
Eliassen Group,Senior Product Designer,Irving TX,2478086978,2021-03-26,LinkedIn.com,32.8295183,-96.9442177,11
"IDR, Inc.",User Interface Designer,Dallas-Fort Worth,2465721568,2021-03-25,LinkedIn.com,32.760525,-97.234797,8
ECI Software Solutions,Sr. User Experience (UX) Designer,Fort Worth TX,2398106919,2021-04-07,LinkedIn.com,32.753177,-97.3327459,7
Simpli.fi,UX Designer,Fort Worth TX,2509536203,2021-04-18,LinkedIn.com,32.753177,-97.3327459,7
IntelliCentrics,UX Designer,Flower Mound TX,2498374613,2021-04-10,LinkedIn.com,33.0283854,-97.0867203,2
Xceltrait Inc.,UX Designer,Irving TX,2500495255,2021-04-12,LinkedIn.com,32.8295183,-96.9442177,11
Mozilla,UX Designer,Detroit MI,2496554591,2021-04-09,LinkedIn.com,42.3315509,-83.0466403,14
"Plex Systems, Inc.",User Experience Designer,Troy MI,2506803426,2021-04-16,LinkedIn.com,42.6055893,-83.1499304,2
IBM,Garage UX Designer,Detroit MI,2476257544,2021-04-12,LinkedIn.com,42.3315509,-83.0466403,14
Merkle,UX Designer,Southfield MI,2478343484,2021-04-06,LinkedIn.com,42.4733689,-83.2218731,1
Detroit Labs,UI/UX Designer,Detroit MI,2483176326,2021-03-31,LinkedIn.com,42.3315509,-83.0466403,14
United Wholesale Mortgage,UX Designer,Pontiac MI,2445652070,2021-04-03,LinkedIn.com,42.6389216,-83.2910468,1
Applied Systems,UX Designer,Windsor Ontario Canada,2486988981,2021-03-24,LinkedIn.com,42.317099,-83.0353434,1
OneStream Software,UI/UX Designer,Rochester MI,2482233677,2021-04-14,LinkedIn.com,44.0234387,-92.4630182,1
Toptal,"UX Designer – Remote, Full-time",Dearborn MI,2507428863,2021-04-17,LinkedIn.com,42.3222599,-83.1763145,8
Vectorform,UI/ UX Designer ,Royal Oak MI,2482660501,2021-03-31,LinkedIn.com,42.4894801,-83.1446485,2
Ford Motor Company,UI/UX Senior Product Designer,Dearborn MI,2454545236,2021-04-17,LinkedIn.com,42.3222599,-83.1763145,8
Blackbaud,User Experience Designer,Detroit MI,2475427502,2021-03-24,LinkedIn.com,42.3315509,-83.0466403,14
365 Retail Markets,UI/UX Designer,Troy MI,2477882346,2021-03-26,LinkedIn.com,42.6055893,-83.1499304,2
"G-TECH Services, Inc.",User Experience (UX) Designer,Detroit MI,2492540533,2021-04-07,LinkedIn.com,42.3315509,-83.0466403,14
MedCerts,UX Designer (Contract) - Livonia,Livonia MI,2472430540,2021-03-22,LinkedIn.com,42.36837,-83.3527097,1
"SBM Management Services, LP","UX Designer Sacramento, California - Detroit",Detroit MI,2508399404,2021-04-17,LinkedIn.com,42.3315509,-83.0466403,14
HonorVet Technologies,UX Designer,Allen Park MI,2477828228,2021-03-26,LinkedIn.com,42.2595071,-83.2107671,1
"Logic Solutions, Inc.",UI/UX Designer,Plymouth MI,2500821028,2021-04-12,LinkedIn.com,45.0065149,-93.46651,1
Modis,Senior User Experience Designer,Detroit,2487423877,2021-04-15,LinkedIn.com,42.3315509,-83.0466403,1
Level Studios,Experience Lead - UX/UI Designer,Birmingham MI,2501766697,2021-04-13,LinkedIn.com,33.5206824,-86.8024326,1
VMware,"Senior UX Designer, Digital User Experience - Opportunity for Working Remotely",Detroit MI,2479937540,2021-04-07,LinkedIn.com,42.3315509,-83.0466403,14
PwC,Job Posting Title PwC Digital Products - UX Designer - Sr. Associate,Detroit MI,2487401712,2021-04-15,LinkedIn.com,42.3315509,-83.0466403,14
VMLY&R,Senior UI Designer,Detroit MI,2482284425,2021-04-15,LinkedIn.com,42.3315509,-83.0466403,14
Amazon,Senior UX Designer,Detroit MI,2431566735,2021-04-01,LinkedIn.com,42.3315509,-83.0466403,14
Toptal,"UX Designer – Remote, Full-time",Sterling Heights MI,2507426703,2021-04-17,LinkedIn.com,42.5803122,-83.0302033,1
Blackbaud,Senior UX Designer,Detroit MI,2496994848,2021-04-09,LinkedIn.com,42.3315509,-83.0466403,14
EPAM Systems,Senior User Experience (UX) Designer,Detroit MI,2435152793,2021-03-25,LinkedIn.com,42.3315509,-83.0466403,14
Dechen Consulting Group Inc.,UX/UI Designer,Dearborn MI,2467740783,2021-03-19,LinkedIn.com,42.3222599,-83.1763145,8
TEKsystems,Product Designer,Dearborn MI,2474685507,2021-04-10,LinkedIn.com,42.3222599,-83.1763145,8
Dice,Technical Product Manager with Integration Experience,Dearborn MI,2486239971,2021-04-13,LinkedIn.com,42.3222599,-83.1763145,8
JDM Systems Consultants,Scrum Master,Detroit MI,2508608537,2021-04-08,LinkedIn.com,42.3315509,-83.0466403,14
Toptal,[REMOTE] UI Designer,Dearborn MI,2507430940,2021-04-17,LinkedIn.com,42.3222599,-83.1763145,8
VMLY&R,Senior UX Designer,Detroit MI,2427035614,2021-03-27,LinkedIn.com,42.3315509,-83.0466403,14
"Systems Technology Group, Inc. (STG)",UX / UI Designer,Dearborn MI,2483622646,2021-04-15,LinkedIn.com,42.3222599,-83.1763145,8
Ford Motor Company,Senior User Experience Researcher,Dearborn MI,2485430884,2021-04-01,LinkedIn.com,42.3222599,-83.1763145,8
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",El Paso TX,2502741262,2021-04-14,LinkedIn.com,31.7754152,-106.464634,4
Toptal,"UX Designer – Remote, Full-time",El Paso TX,2507429610,2021-04-17,LinkedIn.com,31.7754152,-106.464634,4
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Ciudad Juárez Chihuahua Mexico,2502736862,2021-04-14,LinkedIn.com,31.7097961,-106.4555818,1
Toptal,[REMOTE] UI Designer,El Paso TX,2507436032,2021-04-17,LinkedIn.com,31.7754152,-106.464634,4
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,El Paso TX,2479971946,2021-04-08,LinkedIn.com,31.7754152,-106.464634,4
IBM,Garage UX Designer,Memphis TN,2476254668,2021-04-12,LinkedIn.com,35.1490215,-90.0516285,30
Coterie,UI/UX Designer,Memphis TN,2494521235,2021-04-08,LinkedIn.com,35.1490215,-90.0516285,30
"Cook Systems, Inc.",User Experience (UX) Designer,Memphis TN,2478468071,2021-03-26,LinkedIn.com,35.1490215,-90.0516285,30
Wunderman Thompson,UX Designer,Memphis TN,2495221417,2021-03-31,LinkedIn.com,35.1490215,-90.0516285,30
FullStack Labs,"UI/UX Designer + WebFlow, Remote, Full Time",Memphis TN,2502739319,2021-04-14,LinkedIn.com,35.1490215,-90.0516285,30
mroads,User Experience Designer,Memphis TN,2484387399,2021-04-12,LinkedIn.com,35.1490215,-90.0516285,30
InfiCare Technologies,UX designer,Germantown TN,2504152273,2021-04-15,LinkedIn.com,35.0867577,-89.8100858,1
Toptal,"UX Designer – Remote, Full-time",Memphis TN,2507427963,2021-04-17,LinkedIn.com,35.1490215,-90.0516285,30
AppleOne Employment Services,User Experience Designer,Memphis,2472261670,2021-03-31,LinkedIn.com,35.1490215,-90.0516285,1
"RIT Solutions, Inc.",UX Designer,Memphis TN,2483775136,2021-03-31,LinkedIn.com,35.1490215,-90.0516285,30
"Frontdoor, Inc.",Senior UX Designer,Memphis TN,2489867449,2021-04-18,LinkedIn.com,35.1490215,-90.0516285,30
Dice,UX designer,Memphis TN,2500785183,2021-04-12,LinkedIn.com,35.1490215,-90.0516285,30
Chegg Inc.,Senior Product Designer (UX/UI) - 6 Month Contract,Memphis TN,2479975416,2021-04-08,LinkedIn.com,35.1490215,-90.0516285,30
AutoZone,Sr. User Interface (UI) Designer,Memphis TN,2479091909,2021-04-07,LinkedIn.com,35.1490215,-90.0516285,30
VMLY&R,Senior UI Designer,Memphis TN,2467257162,2021-03-27,LinkedIn.com,35.1490215,-90.0516285,30
Ad Hoc LLC,Senior UX Designer,Memphis TN,2502453317,2021-04-14,LinkedIn.com,35.1490215,-90.0516285,30
Blackbaud,Senior UX Designer,Memphis TN,2496999221,2021-04-09,LinkedIn.com,35.1490215,-90.0516285,30
InfiCare Technologies,UX designer,Memphis TN,2500649692,2021-04-12,LinkedIn.com,35.1490215,-90.0516285,30
Robert Half,Front End Developer,Memphis TN,2496960192,2021-04-09,LinkedIn.com,35.1490215,-90.0516285,30
VMLY&R,Senior UX Designer,Memphis TN,2427035615,2021-03-27,LinkedIn.com,35.1490215,-90.0516285,30
"Cook Systems, Inc.",Digital Designer,Memphis TN,2482437015,2021-03-30,LinkedIn.com,35.1490215,-90.0516285,30
Toptal,[REMOTE] UI Designer,Memphis TN,2507433481,2021-04-17,LinkedIn.com,35.1490215,-90.0516285,30
"New Relic, Inc.",Lead Product Designer - FSO - (Remote),Memphis TN,2418203235,2021-03-21,LinkedIn.com,35.1490215,-90.0516285,30
Taproot Foundation,Volunteer Website Design Consultant for Haiti Now (Ayiti Now Corp),Memphis TN,2479715154,2021-04-13,LinkedIn.com,35.1490215,-90.0516285,30
Amazon,UX Designer,Seattle WA,2503285879,2021-04-14,LinkedIn.com,47.6038321,-122.3300624,18
Adobe,User Experience Designer,Seattle WA,2486250907,2021-04-13,LinkedIn.com,47.6038321,-122.3300624,18
Mozilla,UX Designer,Seattle WA,2508915147,2021-04-09,LinkedIn.com,47.6038321,-122.3300624,18
Zulily,UX Designer,Seattle WA,2488334579,2021-04-16,LinkedIn.com,47.6038321,-122.3300624,18
Point B,User Experience Designer,Seattle WA,2457107183,2021-04-18,LinkedIn.com,47.6038321,-122.3300624,18
TripLog,UI/UX Designer Web/App,Issaquah WA,2508820703,2021-04-17,LinkedIn.com,47.5348778,-122.0432974,1
IBM,Garage UX Designer,Seattle WA,2476259139,2021-04-12,LinkedIn.com,47.6038321,-122.3300624,18
Hootsuite,Staff UX Designer,Seattle WA,2506213910,2021-04-16,LinkedIn.com,47.6038321,-122.3300624,18
Google,Staff Interaction Designer,Seattle WA,2436567541,2021-03-27,LinkedIn.com,47.6038321,-122.3300624,18
24 Seven Talent,(Part-Time) UX Designer,Seattle WA,2486261690,2021-04-14,LinkedIn.com,47.6038321,-122.3300624,18
Versa Resources,User Experience Designer,Greater Seattle,2457196464,2021-04-16,LinkedIn.com,47.521553600000004,-122.37639223090079,3
Kforce Inc,UX Designer,Bellevue WA,2482208750,2021-04-14,LinkedIn.com,47.6144219,-122.1923372,8
KNACKSHOPS.COM,UI/UX Designer,Seattle WA,2502422835,2021-04-14,LinkedIn.com,47.6038321,-122.3300624,18
CrowdStrike,UX Designer - ITSecOps (Remote),Kirkland WA,2464857930,2021-03-25,LinkedIn.com,47.6859573,-122.1920249,1
Salesforce,Services User Experience Designer,Bellevue WA,2474423903,2021-04-02,LinkedIn.com,47.6144219,-122.1923372,8
Catalysis,UX Designer,Seattle WA,2481133858,2021-04-08,LinkedIn.com,47.6038321,-122.3300624,18
WaferWire Cloud Technologies,User Experience Designer,Seattle WA,2486206837,2021-04-13,LinkedIn.com,47.6038321,-122.3300624,18
Flux Resources,UX Designer,Seattle WA,2432859651,2021-04-05,LinkedIn.com,47.6038321,-122.3300624,18
Esper,User Experience Designer,Bellevue WA,2497418514,2021-04-10,LinkedIn.com,47.6144219,-122.1923372,8
Compass,Staff UX Content Designer,Seattle WA,2465733858,2021-03-25,LinkedIn.com,47.6038321,-122.3300624,18
Amazon,UX Designer (Detroit or Seattle),Seattle WA,2454017988,2021-04-16,LinkedIn.com,47.6038321,-122.3300624,18
T-Mobile,"Designer, User Experience - Metro",Bellevue WA,2489885833,2021-03-24,LinkedIn.com,47.6144219,-122.1923372,8
pensar,Freelance ID+UX Designer,Seattle WA,2440671100,2021-04-06,LinkedIn.com,47.6038321,-122.3300624,18
Experis,UX Designer,Bellevue WA,2470868435,2021-04-08,LinkedIn.com,47.6144219,-122.1923372,8
Jobot,UX Designer,Denver CO,2489856253,2021-04-17,LinkedIn.com,39.7348381,-104.9653271,14
MutualMarkets ,User Experience Designer,Denver CO,2473579011,2021-04-16,LinkedIn.com,39.7348381,-104.9653271,14
Peterson's,User Experience Designer,Denver,2466688126,2021-04-03,LinkedIn.com,39.7392364,-104.9848623,1
Alteryx,UX Designer,Broomfield CO,2439331158,2021-04-13,LinkedIn.com,39.9203827,-105.0691464,3
Power TakeOff,User Experience Designer,Denver CO,2484353787,2021-04-12,LinkedIn.com,39.7348381,-104.9653271,14
Health eCareers,UX Designer - Everyday Health,Denver CO,2486753411,2021-04-02,LinkedIn.com,39.7348381,-104.9653271,14
DISH Network,UX Designer II,Englewood CO,2458473271,2021-04-12,LinkedIn.com,39.6482059,-104.9879641,2
Toptal,"UX Designer – Remote, Full-time",Denver CO,2507427543,2021-04-17,LinkedIn.com,39.7348381,-104.9653271,14
Blackbaud,User Experience Designer,Boulder CO,2475429405,2021-03-24,LinkedIn.com,40.102555,-105.3632079,1
Accelevents,Product UX Designer,Denver CO,2483789108,2021-03-31,LinkedIn.com,39.7348381,-104.9653271,14
Aegon,UX Researcher,Denver CO,2495686154,2021-04-08,LinkedIn.com,39.7348381,-104.9653271,14
Excelacom,UI/UX Designer,Englewood CO,2401617077,2021-04-05,LinkedIn.com,39.6482059,-104.9879641,2
The CE Shop,UI/ UX Designer,Denver CO,2473887420,2021-03-23,LinkedIn.com,39.7348381,-104.9653271,14
OptiAuto,UI/UX Manager (Remote),Denver CO,2492197402,2021-04-06,LinkedIn.com,39.7348381,-104.9653271,14
AppLovin,PeopleFun - UX Designer,Denver CO,2479942291,2021-04-08,LinkedIn.com,39.7348381,-104.9653271,14
Softec Solutions,UI/UX Designer - Denver,Denver CO,2508387888,2021-03-23,LinkedIn.com,39.7348381,-104.9653271,14
Swimlane,Sr. UI/UX Designer,Louisville CO,2495214236,2021-04-08,LinkedIn.com,38.2542376,-85.759407,1
TuSimple,User Experience Designer,Denver CO,2483798812,2021-03-31,LinkedIn.com,39.7348381,-104.9653271,14
Briebug,Sr. UI/UX Designer,Lakewood CO,2496208758,2021-04-09,LinkedIn.com,39.624608499999994,-105.08420400222404,1
Workiva,Lead User Experience Designer,Denver CO,2454017202,2021-04-16,LinkedIn.com,39.7348381,-104.9653271,14
ZOLL Medical Corporation,Contract UX Designer II,Broomfield CO,2505926474,2021-04-16,LinkedIn.com,39.9203827,-105.0691464,3
Bullhorn,UX Designer,Boston MA,2485164266,2021-04-16,LinkedIn.com,42.3602534,-71.0582912,21
Cervello,UI/UX Designer,Boston MA,2483671506,2021-04-15,LinkedIn.com,42.3602534,-71.0582912,21
Alegeus,UI/UX Designer,Waltham MA,2488328341,2021-04-16,LinkedIn.com,42.3756401,-71.2358004,2
Mozilla,UX Designer,Boston MA,2496557245,2021-04-09,LinkedIn.com,42.3602534,-71.0582912,21
Edmit,Product & UX Designer,Boston MA,2502164693,2021-04-13,LinkedIn.com,42.3602534,-71.0582912,21
iRobot,User Experience Designer,Bedford MA,2486231889,2021-04-13,LinkedIn.com,52.1363806,-0.4675041,2
Addepar,UI / UX Designer,Boston MA,2405741120,2021-04-13,LinkedIn.com,42.3602534,-71.0582912,21
Google,Staff Interaction Designer,Cambridge MA,2436568430,2021-03-27,LinkedIn.com,42.3750997,-71.1056157,4
IBM,Garage UX Designer,Boston MA,2476258349,2021-04-12,LinkedIn.com,42.3602534,-71.0582912,21
CarGurus,User Experience Designer,Cambridge MA,2374425451,2021-03-28,LinkedIn.com,42.3750997,-71.1056157,4
MathWorks,UX Designer,Natick MA,2003898257,2021-03-22,LinkedIn.com,42.2836393,-71.346996,2
Amazon,UX Designer— Consumables Special Projects,Boston MA,2458216708,2021-03-20,LinkedIn.com,42.3602534,-71.0582912,21
Charles River Development,UX Designer,Boston MA,2477000886,2021-03-25,LinkedIn.com,42.3602534,-71.0582912,21
